no_of_gears,city_mpg,highway_mpg,car_volume,Power_Index,Car_Age,Avg_MPG,displacement,cylinders,hp,torque
5.0,28,36,2653560,9.46495100517208,13,32.0,1.8,4.0,140.0,128.0
5.0,28,39,2653560,9.46495100517208,13,33.5,1.8,4.0,140.0,128.0
5.0,28,36,2653560,9.46495100517208,13,32.0,1.8,4.0,140.0,128.0
5.0,28,39,2653560,9.46495100517208,13,33.5,1.8,4.0,140.0,128.0
5.0,28,39,2653560,9.46495100517208,13,33.5,1.8,4.0,140.0,128.0
6.0,22,31,3032640,13.467386839837054,13,26.5,2.4,4.0,201.0,170.0
5.0,23,33,5229000,10.989202213623663,13,28.0,2.5,5.0,170.0,177.0
6.0,24,31,5229000,10.989202213623663,13,27.5,2.5,5.0,170.0,177.0
6.0,29,40,5229000,9.0499312347489,13,34.5,2.0,4.0,140.0,236.0
6.0,24,31,5229000,10.989202213623663,13,27.5,2.5,5.0,170.0,177.0
6.0,29,40,5229000,9.0499312347489,13,34.5,2.0,4.0,140.0,236.0
6.0,19,27,5009400,16.594468945292284,13,23.0,2.0,4.0,256.0,243.0
5.0,23,28,229425,13.934644779854676,13,25.5,2.4,4.0,172.0,165.0
6.0,18,27,2287620,21.716827231084178,13,22.5,3.6,6.0,318.0,275.0
6.0,18,27,2287620,21.716827231084178,13,22.5,3.6,6.0,318.0,275.0
6.0,18,27,2287620,21.716827231084178,13,22.5,3.6,6.0,318.0,275.0
6.0,18,27,2287620,21.716827231084178,13,22.5,3.6,6.0,318.0,275.0
6.0,18,27,2287620,21.716827231084178,13,22.5,3.6,6.0,318.0,275.0
6.0,18,27,2287620,21.716827231084178,13,22.5,3.6,6.0,318.0,275.0
6.0,16,26,87300,33.839855329775844,13,21.0,5.0,8.0,385.0,380.0
6.0,16,26,87300,33.839855329775844,13,21.0,5.0,8.0,385.0,380.0
6.0,15,21,87300,37.19493693794182,13,18.0,5.0,8.0,470.0,424.0
6.0,15,21,87300,37.19493693794182,13,18.0,5.0,8.0,470.0,424.0
6.0,16,26,20832,37.19493693794182,13,21.0,5.0,8.0,385.0,380.0
6.0,15,22,20832,37.19493693794182,13,18.5,5.0,8.0,385.0,380.0
6.0,15,21,20832,37.19493693794182,13,18.0,5.0,8.0,470.0,424.0
6.0,15,21,20832,37.19493693794182,13,18.0,5.0,8.0,470.0,424.0
6.0,15,21,20832,37.19493693794182,13,18.0,5.0,8.0,507.5,461.0
6.0,15,21,20832,37.19493693794182,13,18.0,5.0,8.0,507.5,461.0
6.0,16,26,2373707,18.39241586737854,13,21.0,3.0,6.0,270.0,223.0
6.0,18,27,2373707,18.39241586737854,13,22.5,3.0,6.0,270.0,223.0
6.0,18,26,2373707,18.39241586737854,13,22.0,3.0,6.0,270.0,223.0
6.0,16,26,2373707,18.39241586737854,13,21.0,3.0,6.0,270.0,223.0
6.0,18,27,2373707,18.39241586737854,13,22.5,3.0,6.0,270.0,223.0
6.0,18,27,2373707,21.662178688245834,13,22.5,3.6,6.0,318.0,275.0
6.0,18,27,2373707,21.662178688245834,13,22.5,3.6,6.0,318.0,275.0
6.0,18,27,2373707,21.662178688245834,13,22.5,3.6,6.0,318.0,275.0
6.0,18,27,2373707,21.662178688245834,13,22.5,3.6,6.0,318.0,275.0
6.0,18,26,2373707,18.39241586737854,13,22.0,3.0,6.0,270.0,223.0
6.0,13,20,6178316,23.022971897243384,13,16.5,5.7,8.0,360.0,390.0
6.0,15,22,1428480,35.80973920783718,13,18.5,5.0,8.0,507.5,502.0
6.0,16,24,1874880,26.654563420284084,13,20.0,5.0,8.0,385.0,380.0
6.0,15,22,1874880,35.135560872192656,13,18.5,5.0,8.0,507.5,461.0
6.0,16,22,2187360,26.373103017436396,13,19.0,5.0,8.0,385.0,380.0
6.0,15,22,2187360,34.764544886620705,13,18.5,5.0,8.0,507.5,461.0
4.0,15,21,68244,18.866467673753903,13,18.0,3.7,6.0,210.0,235.0
4.0,15,21,68244,18.866467673753903,13,18.0,3.7,6.0,210.0,235.0
4.0,16,22,68244,18.866467673753903,13,19.0,3.7,6.0,210.0,235.0
4.0,15,21,68244,18.866467673753903,13,18.0,3.7,6.0,210.0,235.0
4.0,15,21,68244,18.866467673753903,13,18.0,3.7,6.0,210.0,235.0
4.0,16,22,68244,18.866467673753903,13,19.0,3.7,6.0,210.0,235.0
4.0,16,22,68244,18.866467673753903,13,19.0,3.7,6.0,210.0,235.0
6.0,18,27,113484,23.19702029917977,13,22.5,3.0,6.0,270.0,223.0
6.0,18,26,113484,23.19702029917977,13,22.0,3.0,6.0,270.0,223.0
6.0,18,27,113484,23.19702029917977,13,22.5,3.0,6.0,270.0,223.0
6.0,18,26,113484,23.19702029917977,13,22.0,3.0,6.0,270.0,223.0
6.0,18,26,113484,27.32093501903395,13,22.0,3.6,6.0,318.0,275.0
6.0,18,26,113484,27.32093501903395,13,22.0,3.6,6.0,318.0,275.0
6.0,18,26,113484,27.32093501903395,13,22.0,3.6,6.0,318.0,275.0
6.0,18,26,113484,27.32093501903395,13,22.0,3.6,6.0,318.0,275.0
5.0,18,27,1857240,18.774330496017853,13,22.5,3.5,6.0,271.0,254.0
6.0,14,19,2287620,34.65814408734346,13,16.5,6.2,8.0,507.5,551.0
